course_id,local,modality,date,total_leads
PBI,Centro 3,In-person,2023-10-16,15
VND,Centro 1,In-person,2023-10-16,14
ING,Centro 1,In-person,2023-10-16,13
GER,Centro 4,Hybrid,2023-10-16,12
LOG,Centro 5,Hybrid,2023-10-16,12
SEG,Centro 4,In-person,2023-10-16,12
EMP,Centro 5,In-person,2023-10-16,11
GES,Centro 4,In-person,2023-10-16,11
SOC,Centro 2,Hybrid,2023-10-16,11
TUR,Centro 3,In-person,2023-10-16,11
HOT,Centro 5,Hybrid,2023-10-16,10
HAC,Centro 1,Online,2023-10-16,9
PYT,Centro 5,Online,2023-10-16,9
LID,Centro 5,Hybrid,2023-10-16,8
PYT,Centro 5,In-person,2023-10-16,8
SOC,Centro 1,In-person,2023-10-16,8
SST,Centro 3,In-person,2023-10-16,8
HAC,Centro 4,Hybrid,2023-10-16,7
PYT,Centro 2,Online,2023-10-16,7
SCI,Centro 1,In-person,2023-10-16,7
SEG,Centro 5,Hybrid,2023-10-16,7
EXC,Centro 1,Online,2023-10-16,6
HCP,Centro 4,In-person,2023-10-16,6
VND,Centro 4,Hybrid,2023-10-16,6
CYB,Centro 4,Hybrid,2023-10-16,5
GER,Centro 3,Hybrid,2023-10-16,5
GER,Centro 3,In-person,2023-10-16,5
GER,Centro 5,In-person,2023-10-16,5
GES,Centro 4,Hybrid,2023-10-16,5
PBI,Centro 1,Hybrid,2023-10-16,5
PRO,Centro 1,Online,2023-10-16,5
VND,Centro 3,In-person,2023-10-16,5
FOR,Centro 4,Hybrid,2023-10-16,4
GES,Centro 3,In-person,2023-10-16,4
HCP,Centro 3,In-person,2023-10-16,4
ING,Centro 4,Hybrid,2023-10-16,4
LID,Centro 4,Online,2023-10-16,4
LID,Centro 1,Hybrid,2023-10-16,4
LID,Centro 2,In-person,2023-10-16,4
PBI,Centro 2,Online,2023-10-16,4
SST,Centro 1,Online,2023-10-16,4
SST,Centro 1,Hybrid,2023-10-16,4
SST,Centro 5,In-person,2023-10-16,4
TUR,Centro 4,In-person,2023-10-16,4
GER,Centro 4,In-person,2023-10-16,3
INF,Centro 2,Hybrid,2023-10-16,3
PBI,Centro 4,Online,2023-10-16,3
PRI,Centro 1,Hybrid,2023-10-16,3
SEG,Centro 2,Hybrid,2023-10-16,3
EXC,Centro 1,Online,2023-10-23,102
PBI,Centro 2,Online,2023-10-23,87
HOT,Centro 5,In-person,2023-10-23,85
SOC,Centro 3,In-person,2023-10-23,83
PYT,Centro 2,Online,2023-10-23,81
PRI,Centro 4,Hybrid,2023-10-23,80
SST,Centro 2,Hybrid,2023-10-23,76
GER,Centro 3,In-person,2023-10-23,75
ING,Centro 1,In-person,2023-10-23,75
GES,Centro 4,In-person,2023-10-23,69
GER,Centro 3,Hybrid,2023-10-23,68
PYT,Centro 4,Online,2023-10-23,68
FOR,Centro 4,Online,2023-10-23,65
PRO,Centro 2,Online,2023-10-23,65
CYB,Centro 4,Hybrid,2023-10-23,64
LOG,Centro 2,Hybrid,2023-10-23,64
GER,Centro 4,In-person,2023-10-23,63
LOG,Centro 5,In-person,2023-10-23,62
SCI,Centro 2,Hybrid,2023-10-23,62
EXC,Centro 4,Online,2023-10-23,59
VND,Centro 1,In-person,2023-10-23,57
CYB,Centro 5,In-person,2023-10-23,56
LOG,Centro 4,In-person,2023-10-23,54
LID,Centro 1,Hybrid,2023-10-23,52
SEG,Centro 1,In-person,2023-10-23,50
FOR,Centro 1,In-person,2023-10-23,49
INF,Centro 2,Hybrid,2023-10-23,49
PBI,Centro 2,In-person,2023-10-23,48
ING,Centro 5,Online,2023-10-23,47
INF,Centro 2,In-person,2023-10-23,46
PRI,Centro 1,Hybrid,2023-10-23,44
PRO,Centro 5,In-person,2023-10-23,44
MNT,Centro 1,In-person,2023-10-23,43
PYT,Centro 3,Hybrid,2023-10-23,43
GER,Centro 4,Hybrid,2023-10-23,42
SEG,Centro 5,Online,2023-10-23,42
EXC,Centro 3,Hybrid,2023-10-23,41
SOC,Centro 4,Hybrid,2023-10-23,40
EXC,Centro 2,Online,2023-10-23,38
SOC,Centro 3,Hybrid,2023-10-23,38
VND,Centro 2,Online,2023-10-23,34
HAC,Centro 5,In-person,2023-10-23,33
PBI,Centro 1,Online,2023-10-23,33
EXC,Centro 3,Online,2023-10-23,32
HAC,Centro 2,In-person,2023-10-23,32
HOT,Centro 2,Hybrid,2023-10-23,32
MNT,Centro 5,In-person,2023-10-23,32
PBI,Centro 4,Online,2023-10-23,32
PBI,Centro 3,Hybrid,2023-10-23,32
PRI,Centro 3,In-person,2023-10-23,32
HAC,Centro 3,Hybrid,2023-10-23,31
HCP,Centro 3,In-person,2023-10-23,31
LID,Centro 5,Hybrid,2023-10-23,31
SST,Centro 3,Online,2023-10-23,31
ING,Centro 1,Online,2023-10-23,30
LOG,Centro 1,In-person,2023-10-23,30
SOC,Centro 5,In-person,2023-10-23,30
PYT,Centro 5,In-person,2023-10-23,27
PRI,Centro 2,In-person,2023-10-23,26
SOC,Centro 1,In-person,2023-10-23,26
CYB,Centro 4,Online,2023-10-23,25
LID,Centro 1,Online,2023-10-23,23
EXC,Centro 1,Hybrid,2023-10-23,22
SCI,Centro 1,Hybrid,2023-10-23,20
SST,Centro 3,Hybrid,2023-10-23,19
VND,Centro 2,Hybrid,2023-10-23,19
HOT,Centro 1,In-person,2023-10-23,18
TUR,Centro 2,In-person,2023-10-23,18
LID,Centro 4,Hybrid,2023-10-23,17
MNT,Centro 3,In-person,2023-10-23,17
CYB,Centro 3,Online,2023-10-23,16
SST,Centro 4,Online,2023-10-23,16
GES,Centro 5,Hybrid,2023-10-23,15
INF,Centro 3,In-person,2023-10-23,15
LID,Centro 4,In-person,2023-10-23,15
PRI,Centro 4,In-person,2023-10-23,15
VND,Centro 3,Hybrid,2023-10-23,15
PYT,Centro 1,Online,2023-10-23,14
GES,Centro 2,In-person,2023-10-23,12
LID,Centro 4,Online,2023-10-23,12
SEG,Centro 2,Hybrid,2023-10-23,12
SOC,Centro 4,In-person,2023-10-23,12
GER,Centro 5,Hybrid,2023-10-23,11
LOG,Centro 2,In-person,2023-10-23,11
EXC,Centro 5,Hybrid,2023-10-23,10
PBI,Centro 3,In-person,2023-10-23,10
EMP,Centro 1,In-person,2023-10-23,9
TUR,Centro 4,In-person,2023-10-23,9
VND,Centro 3,In-person,2023-10-23,9
LID,Centro 2,In-person,2023-10-23,8
PYT,Centro 4,In-person,2023-10-23,8
CYB,Centro 2,Hybrid,2023-10-23,7
EXC,Centro 4,Hybrid,2023-10-23,7
EXC,Centro 4,In-person,2023-10-23,7
FOR,Centro 4,Hybrid,2023-10-23,7
GER,Centro 5,In-person,2023-10-23,7
ING,Centro 2,Hybrid,2023-10-23,7
HOT,Centro 2,In-person,2023-10-23,6
SEG,Centro 2,Online,2023-10-23,6
SEG,Centro 4,In-person,2023-10-23,6
CYB,Centro 5,Online,2023-10-23,5
CYB,Centro 4,In-person,2023-10-23,4
GER,Centro 2,In-person,2023-10-23,4
HAC,Centro 4,Hybrid,2023-10-23,4
HCP,Centro 2,Hybrid,2023-10-23,4
INF,Centro 5,In-person,2023-10-23,4
ING,Centro 2,Online,2023-10-23,4
PBI,Centro 1,Hybrid,2023-10-23,4
PBI,Centro 4,In-person,2023-10-23,4
SCI,Centro 3,In-person,2023-10-23,4
SCI,Centro 4,In-person,2023-10-23,4
SST,Centro 5,Online,2023-10-23,4
SST,Centro 1,In-person,2023-10-23,4
TUR,Centro 3,In-person,2023-10-23,4
HAC,Centro 1,In-person,2023-10-23,3
HCP,Centro 1,In-person,2023-10-23,3
PBI,Centro 4,Hybrid,2023-10-23,3
SEG,Centro 5,Hybrid,2023-10-23,3
TUR,Centro 2,Hybrid,2023-10-23,3
PBI,Centro 1,Online,2023-10-30,135
PBI,Centro 2,Online,2023-10-30,117
CYB,Centro 1,Online,2023-10-30,116
EXC,Centro 4,Hybrid,2023-10-30,111
PRO,Centro 2,Hybrid,2023-10-30,111
PBI,Centro 5,Online,2023-10-30,100
MNT,Centro 3,In-person,2023-10-30,99
PRI,Centro 4,In-person,2023-10-30,94
INF,Centro 2,Hybrid,2023-10-30,92
FOR,Centro 4,Online,2023-10-30,87
PRI,Centro 5,In-person,2023-10-30,86
EXC,Centro 2,In-person,2023-10-30,84
EXC,Centro 1,Hybrid,2023-10-30,74
TUR,Centro 3,In-person,2023-10-30,74
SEG,Centro 2,Hybrid,2023-10-30,73
SCI,Centro 3,In-person,2023-10-30,71
INF,Centro 5,In-person,2023-10-30,70
PYT,Centro 4,Hybrid,2023-10-30,69
SST,Centro 3,Hybrid,2023-10-30,66
LOG,Centro 5,Hybrid,2023-10-30,65
SEG,Centro 4,In-person,2023-10-30,65
FOR,Centro 4,Hybrid,2023-10-30,63
LOG,Centro 2,Hybrid,2023-10-30,60
GER,Centro 3,In-person,2023-10-30,59
EXC,Centro 5,Hybrid,2023-10-30,57
CYB,Centro 3,In-person,2023-10-30,55
EXC,Centro 5,Online,2023-10-30,54
EMP,Centro 1,In-person,2023-10-30,53
HAC,Centro 1,Online,2023-10-30,50
LOG,Centro 1,In-person,2023-10-30,50
HOT,Centro 3,In-person,2023-10-30,48
INF,Centro 3,Hybrid,2023-10-30,47
FOR,Centro 1,Online,2023-10-30,44
PBI,Centro 4,Hybrid,2023-10-30,43
SEG,Centro 5,In-person,2023-10-30,42
CYB,Centro 5,In-person,2023-10-30,40
SST,Centro 1,In-person,2023-10-30,39
CYB,Centro 4,Hybrid,2023-10-30,38
HCP,Centro 2,Hybrid,2023-10-30,38
SOC,Centro 4,In-person,2023-10-30,38
TUR,Centro 4,In-person,2023-10-30,37
VND,Centro 5,In-person,2023-10-30,36
SOC,Centro 1,In-person,2023-10-30,35
CYB,Centro 4,Online,2023-10-30,34
PRI,Centro 1,In-person,2023-10-30,34
EXC,Centro 3,Online,2023-10-30,33
LOG,Centro 5,In-person,2023-10-30,32
CYB,Centro 3,Hybrid,2023-10-30,30
VND,Centro 4,Online,2023-10-30,30
ING,Centro 1,Online,2023-10-30,29
PBI,Centro 3,Hybrid,2023-10-30,29
ING,Centro 2,Online,2023-10-30,28
GER,Centro 3,Hybrid,2023-10-30,27
GES,Centro 2,Hybrid,2023-10-30,27
HCP,Centro 3,In-person,2023-10-30,27
LID,Centro 2,Hybrid,2023-10-30,27
PBI,Centro 2,In-person,2023-10-30,27
HOT,Centro 1,In-person,2023-10-30,22
MNT,Centro 5,In-person,2023-10-30,22
GER,Centro 1,Hybrid,2023-10-30,20
GER,Centro 4,In-person,2023-10-30,20
GES,Centro 2,In-person,2023-10-30,18
LID,Centro 1,Hybrid,2023-10-30,18
PBI,Centro 4,Online,2023-10-30,18
HOT,Centro 5,In-person,2023-10-30,17
VND,Centro 2,Hybrid,2023-10-30,17
VND,Centro 1,In-person,2023-10-30,17
EMP,Centro 3,In-person,2023-10-30,16
HCP,Centro 3,Hybrid,2023-10-30,16
GER,Centro 4,Hybrid,2023-10-30,15
PYT,Centro 1,Online,2023-10-30,15
SEG,Centro 5,Hybrid,2023-10-30,15
VND,Centro 4,Hybrid,2023-10-30,15
SCI,Centro 2,In-person,2023-10-30,13
SST,Centro 3,Online,2023-10-30,13
ING,Centro 3,Online,2023-10-30,12
SST,Centro 4,Hybrid,2023-10-30,11
GES,Centro 1,Online,2023-10-30,9
PYT,Centro 5,Online,2023-10-30,9
SEG,Centro 5,Online,2023-10-30,9
SST,Centro 5,Hybrid,2023-10-30,9
CYB,Centro 2,Hybrid,2023-10-30,7
GER,Centro 5,In-person,2023-10-30,7
PBI,Centro 1,Hybrid,2023-10-30,7
SEG,Centro 4,Hybrid,2023-10-30,7
HAC,Centro 1,In-person,2023-10-30,6
PRI,Centro 2,In-person,2023-10-30,6
GES,Centro 3,In-person,2023-10-30,5
LID,Centro 2,Online,2023-10-30,5
LID,Centro 4,In-person,2023-10-30,5
PBI,Centro 3,In-person,2023-10-30,5
SOC,Centro 3,In-person,2023-10-30,5
TUR,Centro 5,In-person,2023-10-30,5
HOT,Centro 4,In-person,2023-10-30,4
SCI,Centro 5,In-person,2023-10-30,4
SST,Centro 2,Online,2023-10-30,4
VND,Centro 4,In-person,2023-10-30,4
PBI,Centro 4,In-person,2023-10-30,3
PRI,Centro 3,In-person,2023-10-30,3
VND,Centro 2,Hybrid,2023-11-06,94
FOR,Centro 4,Hybrid,2023-11-06,85
LID,Centro 2,Online,2023-11-06,85
SCI,Centro 1,Hybrid,2023-11-06,83
SOC,Centro 5,Hybrid,2023-11-06,79
LOG,Centro 5,In-person,2023-11-06,78
ING,Centro 1,Hybrid,2023-11-06,76
SEG,Centro 5,Hybrid,2023-11-06,75
CYB,Centro 2,Hybrid,2023-11-06,74
EXC,Centro 1,Online,2023-11-06,71
VND,Centro 1,Online,2023-11-06,69
LID,Centro 2,In-person,2023-11-06,67
LOG,Centro 5,Hybrid,2023-11-06,64
PBI,Centro 1,Online,2023-11-06,60
SCI,Centro 2,Hybrid,2023-11-06,56
SOC,Centro 5,In-person,2023-11-06,56
FOR,Centro 3,Hybrid,2023-11-06,55
SST,Centro 3,In-person,2023-11-06,54
PYT,Centro 3,Hybrid,2023-11-06,53
SEG,Centro 5,In-person,2023-11-06,51
MNT,Centro 3,In-person,2023-11-06,50
PRO,Centro 4,Hybrid,2023-11-06,50
LID,Centro 5,In-person,2023-11-06,49
PBI,Centro 1,Hybrid,2023-11-06,47
GES,Centro 2,In-person,2023-11-06,44
PYT,Centro 1,Online,2023-11-06,44
PRO,Centro 2,Online,2023-11-06,43
MNT,Centro 5,In-person,2023-11-06,42
ING,Centro 3,Hybrid,2023-11-06,41
PBI,Centro 4,Hybrid,2023-11-06,40
PRI,Centro 4,In-person,2023-11-06,40
VND,Centro 4,Hybrid,2023-11-06,38
HOT,Centro 5,In-person,2023-11-06,34
HCP,Centro 4,Hybrid,2023-11-06,33
SCI,Centro 5,Hybrid,2023-11-06,33
GER,Centro 3,Hybrid,2023-11-06,32
CYB,Centro 1,Hybrid,2023-11-06,31
ING,Centro 1,Online,2023-11-06,31
SEG,Centro 3,Hybrid,2023-11-06,30
VND,Centro 2,In-person,2023-11-06,30
FOR,Centro 1,In-person,2023-11-06,29
CYB,Centro 5,In-person,2023-11-06,28
HOT,Centro 1,Hybrid,2023-11-06,27
LID,Centro 5,Hybrid,2023-11-06,27
PRO,Centro 3,Online,2023-11-06,27
HAC,Centro 2,Hybrid,2023-11-06,26
ING,Centro 4,Hybrid,2023-11-06,26
PYT,Centro 2,Hybrid,2023-11-06,26
TUR,Centro 2,In-person,2023-11-06,26
PRI,Centro 1,In-person,2023-11-06,25
VND,Centro 2,Online,2023-11-06,25
EXC,Centro 5,Hybrid,2023-11-06,24
GES,Centro 3,In-person,2023-11-06,24
LID,Centro 3,Online,2023-11-06,23
EXC,Centro 5,In-person,2023-11-06,21
SEG,Centro 4,Hybrid,2023-11-06,21
HAC,Centro 1,In-person,2023-11-06,20
PBI,Centro 2,In-person,2023-11-06,20
GES,Centro 5,Hybrid,2023-11-06,19
INF,Centro 5,In-person,2023-11-06,18
TUR,Centro 5,In-person,2023-11-06,18
GES,Centro 4,Hybrid,2023-11-06,17
ING,Centro 4,Online,2023-11-06,16
LOG,Centro 1,In-person,2023-11-06,16
VND,Centro 4,Online,2023-11-06,16
HCP,Centro 1,Hybrid,2023-11-06,15
LOG,Centro 2,In-person,2023-11-06,14
PBI,Centro 3,Hybrid,2023-11-06,14
SOC,Centro 3,In-person,2023-11-06,14
ING,Centro 2,Online,2023-11-06,13
LID,Centro 4,Hybrid,2023-11-06,13
SCI,Centro 2,In-person,2023-11-06,11
HAC,Centro 3,Hybrid,2023-11-06,10
INF,Centro 2,In-person,2023-11-06,10
LOG,Centro 2,Hybrid,2023-11-06,10
SEG,Centro 1,In-person,2023-11-06,10
HAC,Centro 5,In-person,2023-11-06,9
CYB,Centro 2,Online,2023-11-06,8
VND,Centro 4,In-person,2023-11-06,8
EMP,Centro 3,In-person,2023-11-06,7
EXC,Centro 4,Online,2023-11-06,7
HOT,Centro 2,Hybrid,2023-11-06,7
LOG,Centro 4,In-person,2023-11-06,7
PRI,Centro 4,Hybrid,2023-11-06,6
PRI,Centro 3,In-person,2023-11-06,6
GER,Centro 3,In-person,2023-11-06,5
HOT,Centro 1,In-person,2023-11-06,5
PBI,Centro 2,Hybrid,2023-11-06,5
PRO,Centro 2,Hybrid,2023-11-06,5
VND,Centro 1,In-person,2023-11-06,5
CYB,Centro 4,In-person,2023-11-06,4
EXC,Centro 1,Hybrid,2023-11-06,4
FOR,Centro 2,Hybrid,2023-11-06,4
GER,Centro 1,Hybrid,2023-11-06,4
GER,Centro 4,In-person,2023-11-06,4
ING,Centro 3,Online,2023-11-06,4
ING,Centro 3,In-person,2023-11-06,4
PBI,Centro 2,Online,2023-11-06,4
SEG,Centro 2,Online,2023-11-06,4
SST,Centro 5,In-person,2023-11-06,4
VND,Centro 3,Hybrid,2023-11-06,4
HAC,Centro 1,Hybrid,2023-11-06,3
INF,Centro 2,Hybrid,2023-11-06,3
SEG,Centro 2,In-person,2023-11-06,3
SEG,Centro 3,In-person,2023-11-06,3
SST,Centro 2,Hybrid,2023-11-06,3
SST,Centro 1,In-person,2023-11-06,3
MNT,Centro 5,In-person,2023-11-13,147
SEG,Centro 5,In-person,2023-11-13,99
CYB,Centro 4,Online,2023-11-13,98
EXC,Centro 4,Online,2023-11-13,90
PBI,Centro 1,Online,2023-11-13,85
CYB,Centro 1,Hybrid,2023-11-13,74
FOR,Centro 2,Hybrid,2023-11-13,69
PYT,Centro 4,Hybrid,2023-11-13,69
LID,Centro 1,Online,2023-11-13,68
SST,Centro 2,Hybrid,2023-11-13,68
EMP,Centro 3,In-person,2023-11-13,61
SEG,Centro 5,Hybrid,2023-11-13,61
ING,Centro 3,Online,2023-11-13,60
GER,Centro 5,In-person,2023-11-13,58
CYB,Centro 1,Online,2023-11-13,57
GER,Centro 4,In-person,2023-11-13,56
PRO,Centro 4,Hybrid,2023-11-13,56
CYB,Centro 2,Online,2023-11-13,55
PRI,Centro 4,In-person,2023-11-13,54
SCI,Centro 1,In-person,2023-11-13,54
EXC,Centro 3,Online,2023-11-13,52
GER,Centro 3,In-person,2023-11-13,51
HOT,Centro 5,In-person,2023-11-13,48
INF,Centro 5,In-person,2023-11-13,47
SST,Centro 5,Hybrid,2023-11-13,47
VND,Centro 2,Hybrid,2023-11-13,47
SCI,Centro 3,In-person,2023-11-13,46
CYB,Centro 2,Hybrid,2023-11-13,43
EXC,Centro 1,Hybrid,2023-11-13,42
TUR,Centro 4,In-person,2023-11-13,41
PBI,Centro 3,In-person,2023-11-13,37
SEG,Centro 2,In-person,2023-11-13,36
HOT,Centro 4,In-person,2023-11-13,35
VND,Centro 2,In-person,2023-11-13,35
HAC,Centro 5,In-person,2023-11-13,31
HCP,Centro 1,In-person,2023-11-13,31
PBI,Centro 3,Hybrid,2023-11-13,31
SEG,Centro 3,In-person,2023-11-13,31
PBI,Centro 2,Online,2023-11-13,30
VND,Centro 3,Online,2023-11-13,29
GES,Centro 2,In-person,2023-11-13,26
TUR,Centro 5,In-person,2023-11-13,26
EXC,Centro 2,In-person,2023-11-13,25
PBI,Centro 4,Online,2023-11-13,25
PBI,Centro 1,Hybrid,2023-11-13,25
PRI,Centro 5,In-person,2023-11-13,25
SOC,Centro 4,Hybrid,2023-11-13,24
PRI,Centro 2,Hybrid,2023-11-13,23
SST,Centro 2,Online,2023-11-13,23
PRO,Centro 3,In-person,2023-11-13,20
PRI,Centro 2,In-person,2023-11-13,19
FOR,Centro 1,In-person,2023-11-13,18
ING,Centro 3,Hybrid,2023-11-13,18
CYB,Centro 4,Hybrid,2023-11-13,17
MNT,Centro 2,In-person,2023-11-13,17
SCI,Centro 2,Hybrid,2023-11-13,17
CYB,Centro 5,In-person,2023-11-13,15
PRO,Centro 2,Hybrid,2023-11-13,15
VND,Centro 5,In-person,2023-11-13,15
HOT,Centro 3,In-person,2023-11-13,14
ING,Centro 1,In-person,2023-11-13,14
PRI,Centro 1,In-person,2023-11-13,14
SCI,Centro 4,In-person,2023-11-13,14
SST,Centro 3,Hybrid,2023-11-13,14
TUR,Centro 1,Hybrid,2023-11-13,14
LID,Centro 4,In-person,2023-11-13,13
LOG,Centro 5,In-person,2023-11-13,13
LOG,Centro 4,In-person,2023-11-13,12
PYT,Centro 1,Online,2023-11-13,12
PYT,Centro 1,Hybrid,2023-11-13,12
VND,Centro 4,Online,2023-11-13,12
PBI,Centro 2,In-person,2023-11-13,11
SOC,Centro 2,In-person,2023-11-13,11
SST,Centro 3,In-person,2023-11-13,11
VND,Centro 1,Online,2023-11-13,11
EXC,Centro 5,Online,2023-11-13,10
LID,Centro 2,Hybrid,2023-11-13,10
GER,Centro 2,Hybrid,2023-11-13,9
FOR,Centro 4,Hybrid,2023-11-13,7
HCP,Centro 4,In-person,2023-11-13,7
HOT,Centro 4,Hybrid,2023-11-13,7
PBI,Centro 5,In-person,2023-11-13,7
TUR,Centro 5,Hybrid,2023-11-13,7
HAC,Centro 2,In-person,2023-11-13,6
INF,Centro 2,Hybrid,2023-11-13,6
FOR,Centro 3,Hybrid,2023-11-13,5
GES,Centro 5,Hybrid,2023-11-13,4
HAC,Centro 3,Hybrid,2023-11-13,4
ING,Centro 4,Online,2023-11-13,4
LOG,Centro 5,Hybrid,2023-11-13,4
PYT,Centro 5,Online,2023-11-13,4
TUR,Centro 3,In-person,2023-11-13,4
EXC,Centro 1,Online,2023-11-13,3
GER,Centro 4,Hybrid,2023-11-13,3
HAC,Centro 4,In-person,2023-11-13,3
LOG,Centro 2,Hybrid,2023-11-13,3
LOG,Centro 2,In-person,2023-11-13,3
SEG,Centro 2,Online,2023-11-13,3
SST,Centro 5,In-person,2023-11-13,3
VND,Centro 4,In-person,2023-11-13,3
EXC,Centro 5,Online,2023-11-20,174
SCI,Centro 2,In-person,2023-11-20,148
SOC,Centro 2,Hybrid,2023-11-20,97
MNT,Centro 2,In-person,2023-11-20,83
SCI,Centro 3,In-person,2023-11-20,83
LID,Centro 3,Online,2023-11-20,70
SEG,Centro 2,Online,2023-11-20,70
HCP,Centro 2,In-person,2023-11-20,65
GER,Centro 5,Hybrid,2023-11-20,64
PRI,Centro 3,In-person,2023-11-20,61
PRI,Centro 1,Hybrid,2023-11-20,60
GER,Centro 1,Hybrid,2023-11-20,53
EMP,Centro 1,In-person,2023-11-20,52
SST,Centro 3,In-person,2023-11-20,51
LID,Centro 2,Hybrid,2023-11-20,50
PBI,Centro 4,In-person,2023-11-20,49
SST,Centro 1,Hybrid,2023-11-20,49
PBI,Centro 1,Hybrid,2023-11-20,46
CYB,Centro 2,Hybrid,2023-11-20,44
CYB,Centro 1,Online,2023-11-20,43
EXC,Centro 5,In-person,2023-11-20,40
SCI,Centro 1,Hybrid,2023-11-20,39
VND,Centro 2,In-person,2023-11-20,39
EMP,Centro 3,In-person,2023-11-20,38
INF,Centro 2,In-person,2023-11-20,38
LOG,Centro 1,In-person,2023-11-20,36
PRO,Centro 2,Hybrid,2023-11-20,36
MNT,Centro 4,In-person,2023-11-20,35
PBI,Centro 2,Online,2023-11-20,35
PYT,Centro 4,Hybrid,2023-11-20,33
SEG,Centro 5,In-person,2023-11-20,33
GES,Centro 4,In-person,2023-11-20,32
SCI,Centro 5,Hybrid,2023-11-20,31
CYB,Centro 3,In-person,2023-11-20,30
ING,Centro 4,Online,2023-11-20,30
ING,Centro 5,Hybrid,2023-11-20,30
LID,Centro 1,In-person,2023-11-20,30
SEG,Centro 2,In-person,2023-11-20,30
GES,Centro 4,Hybrid,2023-11-20,29
HAC,Centro 3,Hybrid,2023-11-20,27
SOC,Centro 3,In-person,2023-11-20,26
CYB,Centro 3,Online,2023-11-20,25
SOC,Centro 2,In-person,2023-11-20,25
PRI,Centro 2,In-person,2023-11-20,24
GES,Centro 5,Hybrid,2023-11-20,23
PRO,Centro 4,Hybrid,2023-11-20,23
CYB,Centro 4,Hybrid,2023-11-20,22
HOT,Centro 1,Hybrid,2023-11-20,22
MNT,Centro 5,In-person,2023-11-20,22
VND,Centro 3,Online,2023-11-20,21
EXC,Centro 3,Hybrid,2023-11-20,20
HAC,Centro 4,Online,2023-11-20,20
ING,Centro 3,Online,2023-11-20,19
PYT,Centro 2,Online,2023-11-20,19
TUR,Centro 5,Hybrid,2023-11-20,19
GER,Centro 3,In-person,2023-11-20,17
INF,Centro 1,Hybrid,2023-11-20,17
HCP,Centro 5,In-person,2023-11-20,16
INF,Centro 4,In-person,2023-11-20,16
LID,Centro 4,In-person,2023-11-20,15
SOC,Centro 4,Hybrid,2023-11-20,14
GER,Centro 4,In-person,2023-11-20,13
HOT,Centro 5,In-person,2023-11-20,13
INF,Centro 1,In-person,2023-11-20,13
INF,Centro 5,In-person,2023-11-20,13
LOG,Centro 5,Hybrid,2023-11-20,13
CYB,Centro 2,Online,2023-11-20,12
PRI,Centro 1,In-person,2023-11-20,11
SEG,Centro 1,In-person,2023-11-20,10
FOR,Centro 3,Hybrid,2023-11-20,9
SCI,Centro 2,Hybrid,2023-11-20,9
LID,Centro 1,Hybrid,2023-11-20,8
SEG,Centro 4,Hybrid,2023-11-20,8
EXC,Centro 1,Hybrid,2023-11-20,7
GER,Centro 2,In-person,2023-11-20,7
LID,Centro 2,In-person,2023-11-20,7
PRI,Centro 4,In-person,2023-11-20,6
PYT,Centro 1,Hybrid,2023-11-20,5
SOC,Centro 5,Hybrid,2023-11-20,5
LID,Centro 5,Online,2023-11-20,4
PBI,Centro 3,Online,2023-11-20,4
PBI,Centro 4,Online,2023-11-20,4
SST,Centro 1,Online,2023-11-20,4
VND,Centro 4,In-person,2023-11-20,4
EXC,Centro 1,Online,2023-11-20,3
LOG,Centro 4,In-person,2023-11-20,3
CYB,Centro 4,Hybrid,2023-11-27,127
SCI,Centro 5,Hybrid,2023-11-27,118
ING,Centro 4,Online,2023-11-27,104
SCI,Centro 1,Hybrid,2023-11-27,98
LOG,Centro 2,In-person,2023-11-27,96
CYB,Centro 3,Hybrid,2023-11-27,91
SEG,Centro 5,In-person,2023-11-27,91
CYB,Centro 2,Online,2023-11-27,88
EXC,Centro 2,Online,2023-11-27,84
GES,Centro 5,In-person,2023-11-27,84
ING,Centro 2,Online,2023-11-27,82
PBI,Centro 5,Online,2023-11-27,80
PBI,Centro 4,Hybrid,2023-11-27,79
SEG,Centro 4,Hybrid,2023-11-27,76
VND,Centro 4,Online,2023-11-27,75
CYB,Centro 4,Online,2023-11-27,71
INF,Centro 2,In-person,2023-11-27,71
VND,Centro 2,Hybrid,2023-11-27,69
FOR,Centro 1,In-person,2023-11-27,68
HAC,Centro 4,In-person,2023-11-27,65
LID,Centro 2,In-person,2023-11-27,64
TUR,Centro 3,In-person,2023-11-27,61
HAC,Centro 4,Online,2023-11-27,57
ING,Centro 1,In-person,2023-11-27,57
SCI,Centro 2,Hybrid,2023-11-27,56
SCI,Centro 4,In-person,2023-11-27,56
PYT,Centro 5,Online,2023-11-27,53
SST,Centro 1,Online,2023-11-27,52
GER,Centro 1,Hybrid,2023-11-27,44
HOT,Centro 2,In-person,2023-11-27,43
PBI,Centro 3,Hybrid,2023-11-27,40
HAC,Centro 5,Hybrid,2023-11-27,39
LOG,Centro 1,In-person,2023-11-27,39
CYB,Centro 5,In-person,2023-11-27,37
HCP,Centro 2,In-person,2023-11-27,36
HOT,Centro 5,In-person,2023-11-27,36
PBI,Centro 5,In-person,2023-11-27,34
PYT,Centro 1,Online,2023-11-27,34
VND,Centro 4,In-person,2023-11-27,34
VND,Centro 3,Hybrid,2023-11-27,33
CYB,Centro 4,In-person,2023-11-27,32
ING,Centro 3,Hybrid,2023-11-27,32
HCP,Centro 1,In-person,2023-11-27,31
