action_id,course_id,local,start_date,end_date,modality,status,total_students
P_PBI_0065,PBI,Centro 2,2019-02-04,2019-02-08,In-person,Finalizada,22
E_SEG_0084,SEG,Centro 3,2019-02-04,2019-02-08,Online,Finalizada,19
H_SOC_0033,SOC,Centro 1,2019-02-04,2019-02-08,Hybrid,Finalizada,17
H_LID_0054,LID,Centro 1,2019-02-04,2019-02-09,Hybrid,Finalizada,28
H_PBI_0063,PBI,Centro 1,2019-02-04,2019-02-09,Hybrid,Finalizada,22
H_PRO_0039,PRO,Centro 1,2019-02-04,2019-02-10,Hybrid,Finalizada,17
E_SST_0060,SST,Centro 1,2019-02-04,2019-02-10,Online,Finalizada,28
E_EXC_0065,EXC,Centro 4,2019-02-04,2019-02-11,Online,Finalizada,26
H_GER_0068,GER,Centro 3,2019-02-04,2019-02-13,Hybrid,Finalizada,14
E_PBI_0066,PBI,Centro 4,2019-02-04,2019-02-15,Online,Finalizada,30
H_FOR_0061,FOR,Centro 3,2019-02-04,2019-02-21,Hybrid,Finalizada,18
P_HCP_0052,HCP,Centro 2,2019-02-05,2019-02-07,In-person,Finalizada,16
P_EMP_0041,EMP,Centro 5,2019-02-05,2019-02-08,In-person,Finalizada,15
H_HCP_0053,HCP,Centro 3,2019-02-05,2019-02-09,Hybrid,Finalizada,20
H_GES_0044,GES,Centro 1,2019-02-05,2019-02-10,Hybrid,Finalizada,15
H_SST_0061,SST,Centro 1,2019-02-05,2019-02-10,Hybrid,Finalizada,20
H_GES_0046,GES,Centro 2,2019-02-06,2019-02-09,Hybrid,Finalizada,22
P_HOT_0046,HOT,Centro 4,2019-02-06,2019-02-09,In-person,Finalizada,12
P_LID_0055,LID,Centro 2,2019-02-06,2019-02-09,In-person,Finalizada,25
P_MNT_0047,MNT,Centro 5,2019-02-06,2019-02-10,In-person,Finalizada,19
H_TUR_0034,TUR,Centro 4,2019-02-06,2019-02-11,Hybrid,Finalizada,28
P_GER_0069,GER,Centro 3,2019-02-06,2019-02-13,In-person,Finalizada,18
E_EXC_0068,EXC,Centro 4,2019-02-06,2019-02-15,Online,Finalizada,19
P_FOR_0056,FOR,Centro 1,2019-02-06,2019-02-18,In-person,Finalizada,12
P_PRI_0064,PRI,Centro 5,2019-02-07,2019-02-08,In-person,Finalizada,20
P_SEG_0088,SEG,Centro 5,2019-02-07,2019-02-08,In-person,Finalizada,23
P_SEG_0082,SEG,Centro 2,2019-02-07,2019-02-09,In-person,Finalizada,15
E_EXC_0069,EXC,Centro 5,2019-02-07,2019-02-16,Online,Finalizada,25
P_HAC_0054,HAC,Centro 1,2019-02-11,2019-02-12,In-person,Finalizada,20
P_PRI_0061,PRI,Centro 2,2019-02-11,2019-02-12,In-person,Finalizada,12
P_SCI_0059,SCI,Centro 3,2019-02-11,2019-02-12,In-person,Finalizada,12
P_EMP_0038,EMP,Centro 2,2019-02-11,2019-02-13,In-person,Finalizada,18
P_EMP_0039,EMP,Centro 3,2019-02-11,2019-02-13,In-person,Finalizada,20
P_EMP_0040,EMP,Centro 4,2019-02-11,2019-02-13,In-person,Finalizada,22
P_EXC_0067,EXC,Centro 4,2019-02-11,2019-02-13,In-person,Cancelada,3
H_HCP_0051,HCP,Centro 2,2019-02-11,2019-02-13,Hybrid,Finalizada,15
P_LID_0058,LID,Centro 4,2019-02-11,2019-02-13,In-person,Finalizada,17
P_LOG_0057,LOG,Centro 5,2019-02-11,2019-02-13,In-person,Finalizada,26
P_SEG_0081,SEG,Centro 1,2019-02-11,2019-02-13,In-person,Finalizada,21
P_INF_0041,INF,Centro 2,2019-02-11,2019-02-14,In-person,Finalizada,18
P_TUR_0032,TUR,Centro 3,2019-02-11,2019-02-14,In-person,Finalizada,9
P_VND_0034,VND,Centro 5,2019-02-11,2019-02-14,In-person,Finalizada,15
P_MNT_0045,MNT,Centro 1,2019-02-11,2019-02-15,In-person,Finalizada,23
P_PYT_0040,PYT,Centro 5,2019-02-11,2019-02-16,In-person,Finalizada,19
H_HOT_0045,HOT,Centro 2,2019-02-11,2019-02-17,Hybrid,Finalizada,22
E_CYB_0053,CYB,Centro 3,2019-02-11,2019-02-18,Online,Finalizada,29
P_GER_0067,GER,Centro 1,2019-02-11,2019-02-19,In-person,Finalizada,20
E_ING_0052,ING,Centro 2,2019-02-11,2019-02-21,Online,Finalizada,31
H_FOR_0057,FOR,Centro 1,2019-02-11,2019-03-01,Hybrid,Finalizada,18
E_FOR_0062,FOR,Centro 3,2019-02-11,2019-03-13,Online,Finalizada,25
P_HCP_0050,HCP,Centro 1,2019-02-12,2019-02-13,In-person,Finalizada,16
P_INF_0043,INF,Centro 4,2019-02-12,2019-02-14,In-person,Finalizada,15
P_LOG_0054,LOG,Centro 5,2019-02-12,2019-02-14,In-person,Finalizada,15
P_MNT_0044,MNT,Centro 1,2019-02-12,2019-02-15,In-person,Finalizada,18
H_PRI_0060,PRI,Centro 1,2019-02-12,2019-02-16,Hybrid,Finalizada,24
H_PYT_0039,PYT,Centro 5,2019-02-12,2019-02-17,Hybrid,Finalizada,19
E_EXC_0070,EXC,Centro 5,2019-02-12,2019-02-19,Online,Finalizada,21
E_VND_0032,VND,Centro 1,2019-02-12,2019-02-20,Online,Finalizada,26
H_FOR_0060,FOR,Centro 2,2019-02-12,2019-03-02,Hybrid,Cancelada,0
P_LOG_0052,LOG,Centro 3,2019-02-13,2019-02-15,In-person,Finalizada,10
P_EMP_0042,EMP,Centro 5,2019-02-13,2019-02-16,In-person,Finalizada,11
P_INF_0044,INF,Centro 4,2019-02-13,2019-02-16,In-person,Finalizada,23
H_SCI_0057,SCI,Centro 1,2019-02-13,2019-02-16,Hybrid,Finalizada,16
H_GER_0070,GER,Centro 4,2019-02-13,2019-02-22,Hybrid,Finalizada,18
P_LOG_0055,LOG,Centro 5,2019-02-14,2019-02-16,In-person,Finalizada,11
P_PRI_0062,PRI,Centro 4,2019-02-18,2019-02-19,In-person,Finalizada,21
P_SCI_0058,SCI,Centro 1,2019-02-18,2019-02-19,In-person,Finalizada,14
P_SEG_0083,SEG,Centro 2,2019-02-18,2019-02-19,In-person,Finalizada,9
P_LID_0057,LID,Centro 3,2019-02-18,2019-02-20,In-person,Finalizada,11
P_SCI_0061,SCI,Centro 4,2019-02-18,2019-02-20,In-person,Finalizada,17
H_LID_0059,LID,Centro 5,2019-02-18,2019-02-21,Hybrid,Finalizada,23
H_SEG_0087,SEG,Centro 5,2019-02-18,2019-02-21,Hybrid,Finalizada,15
P_TUR_0033,TUR,Centro 3,2019-02-18,2019-02-21,In-person,Cancelada,2
H_VND_0031,VND,Centro 1,2019-02-18,2019-02-21,Hybrid,Finalizada,26
H_HCP_0054,HCP,Centro 5,2019-02-18,2019-02-22,Hybrid,Finalizada,26
H_SST_0062,SST,Centro 2,2019-02-18,2019-02-22,Hybrid,Finalizada,14
E_CYB_0052,CYB,Centro 1,2019-02-18,2019-02-24,Online,Finalizada,23
E_EXC_0064,EXC,Centro 1,2019-02-18,2019-02-25,Online,Finalizada,28
P_GER_0071,GER,Centro 4,2019-02-18,2019-02-26,In-person,Finalizada,17
H_HAC_0053,HAC,Centro 1,2019-02-19,2019-02-20,Hybrid,Finalizada,16
H_SCI_0060,SCI,Centro 3,2019-02-19,2019-02-20,Hybrid,Finalizada,22
P_HAC_0055,HAC,Centro 3,2019-02-19,2019-02-21,In-person,Finalizada,15
P_SST_0063,SST,Centro 3,2019-02-19,2019-02-21,In-person,Finalizada,13
H_LOG_0053,LOG,Centro 4,2019-02-19,2019-02-23,Hybrid,Finalizada,23
H_PBI_0064,PBI,Centro 1,2019-02-19,2019-02-24,Hybrid,Finalizada,25
E_EXC_0066,EXC,Centro 4,2019-02-19,2019-02-26,Online,Finalizada,24
H_VND_0033,VND,Centro 3,2019-02-20,2019-02-23,Hybrid,Finalizada,25
E_CYB_0055,CYB,Centro 4,2019-02-20,2019-02-26,Online,Finalizada,23
E_FOR_0059,FOR,Centro 1,2019-02-20,2019-03-23,Online,Finalizada,21
H_HOT_0044,HOT,Centro 1,2019-02-21,2019-02-25,Hybrid,Finalizada,14
P_CYB_0054,CYB,Centro 4,2019-02-25,2019-02-27,In-person,Finalizada,17
P_SEG_0086,SEG,Centro 5,2019-02-25,2019-02-27,In-person,Cancelada,1
P_LOG_0056,LOG,Centro 5,2019-02-25,2019-02-28,In-person,Finalizada,12
H_SEG_0085,SEG,Centro 4,2019-02-25,2019-02-28,Hybrid,Finalizada,20
H_SOC_0034,SOC,Centro 4,2019-02-25,2019-03-02,Hybrid,Finalizada,25
E_PYT_0038,PYT,Centro 3,2019-02-25,2019-03-07,Online,Finalizada,22
P_MNT_0046,MNT,Centro 4,2019-02-26,2019-03-02,In-person,Finalizada,17
H_GES_0045,GES,Centro 1,2019-02-27,2019-03-02,Hybrid,Finalizada,18
H_SST_0059,SST,Centro 1,2019-02-27,2019-03-04,Hybrid,Finalizada,24
E_CYB_0056,CYB,Centro 5,2019-02-27,2019-03-05,Online,Finalizada,20
H_FOR_0058,FOR,Centro 1,2019-02-27,2019-03-18,Hybrid,Finalizada,24
P_HAC_0062,HAC,Centro 3,2019-03-04,2019-03-05,In-person,Finalizada,16
P_GES_0049,GES,Centro 2,2019-03-04,2019-03-06,In-person,Finalizada,22
H_HCP_0056,HCP,Centro 2,2019-03-04,2019-03-06,Hybrid,Finalizada,20
P_LOG_0059,LOG,Centro 1,2019-03-04,2019-03-06,In-person,Finalizada,9
P_SCI_0063,SCI,Centro 1,2019-03-04,2019-03-06,In-person,Finalizada,21
P_SEG_0091,SEG,Centro 4,2019-03-04,2019-03-06,In-person,Finalizada,20
H_LOG_0060,LOG,Centro 1,2019-03-04,2019-03-07,Hybrid,Finalizada,17
H_VND_0038,VND,Centro 4,2019-03-04,2019-03-07,Hybrid,Finalizada,23
P_VND_0039,VND,Centro 4,2019-03-04,2019-03-07,In-person,Finalizada,12
P_HOT_0049,HOT,Centro 2,2019-03-04,2019-03-08,In-person,Finalizada,14
H_LID_0061,LID,Centro 2,2019-03-04,2019-03-08,Hybrid,Finalizada,23
P_MNT_0049,MNT,Centro 1,2019-03-04,2019-03-08,In-person,Finalizada,17
P_MNT_0051,MNT,Centro 4,2019-03-04,2019-03-08,In-person,Finalizada,17
E_SEG_0090,SEG,Centro 3,2019-03-04,2019-03-08,Online,Finalizada,23
H_HOT_0053,HOT,Centro 4,2019-03-04,2019-03-09,Hybrid,Finalizada,18
E_GES_0051,GES,Centro 4,2019-03-04,2019-03-11,Online,Finalizada,30
H_ING_0060,ING,Centro 4,2019-03-04,2019-03-11,Hybrid,Finalizada,22
E_SST_0066,SST,Centro 2,2019-03-04,2019-03-11,Online,Finalizada,30
E_SST_0072,SST,Centro 5,2019-03-04,2019-03-12,Online,Finalizada,26
E_ING_0056,ING,Centro 1,2019-03-04,2019-03-15,Online,Finalizada,19
E_ING_0058,ING,Centro 3,2019-03-04,2019-03-16,Online,Finalizada,19
H_HAC_0061,HAC,Centro 3,2019-03-05,2019-03-06,Hybrid,Finalizada,23
P_SST_0071,SST,Centro 4,2019-03-05,2019-03-07,In-person,Cancelada,5
P_MNT_0052,MNT,Centro 5,2019-03-05,2019-03-09,In-person,Finalizada,18
E_VND_0036,VND,Centro 2,2019-03-05,2019-03-11,Online,Finalizada,25
P_GER_0074,GER,Centro 3,2019-03-05,2019-03-12,In-person,Finalizada,20
E_SST_0070,SST,Centro 3,2019-03-05,2019-03-12,Online,Finalizada,25
P_GER_0076,GER,Centro 5,2019-03-05,2019-03-13,In-person,Finalizada,13
P_FOR_0067,FOR,Centro 4,2019-03-05,2019-03-18,In-person,Finalizada,16
P_HAC_0060,HAC,Centro 2,2019-03-06,2019-03-07,In-person,Finalizada,15
P_PRI_0068,PRI,Centro 2,2019-03-06,2019-03-07,In-person,Finalizada,22
H_SCI_0068,SCI,Centro 5,2019-03-06,2019-03-07,Hybrid,Finalizada,24
P_GES_0047,GES,Centro 1,2019-03-06,2019-03-08,In-person,Finalizada,20
H_HCP_0057,HCP,Centro 3,2019-03-06,2019-03-08,Hybrid,Finalizada,15
H_HAC_0059,HAC,Centro 2,2019-03-06,2019-03-09,Hybrid,Finalizada,17
E_GES_0052,GES,Centro 5,2019-03-06,2019-03-12,Online,Finalizada,29
P_GER_0072,GER,Centro 2,2019-03-06,2019-03-13,In-person,Finalizada,22
H_FOR_0069,FOR,Centro 4,2019-03-06,2019-03-25,Hybrid,Finalizada,28
P_SST_0065,SST,Centro 1,2019-03-07,2019-03-09,In-person,Finalizada,22
P_TUR_0035,TUR,Centro 3,2019-03-07,2019-03-10,In-person,Finalizada,8
H_VND_0037,VND,Centro 4,2019-03-07,2019-03-11,Hybrid,Finalizada,18
H_FOR_0063,FOR,Centro 2,2019-03-07,2019-03-26,Hybrid,Finalizada,25
P_PRI_0066,PRI,Centro 1,2019-03-11,2019-03-12,In-person,Finalizada,15
H_SCI_0066,SCI,Centro 4,2019-03-11,2019-03-13,Hybrid,Finalizada,26
P_SEG_0092,SEG,Centro 4,2019-03-11,2019-03-13,In-person,Finalizada,15
P_SOC_0036,SOC,Centro 5,2019-03-11,2019-03-13,In-person,Finalizada,17
P_EMP_0043,EMP,Centro 2,2019-03-11,2019-03-14,In-person,Finalizada,20
P_HOT_0048,HOT,Centro 2,2019-03-11,2019-03-14,In-person,Finalizada,22
P_HOT_0051,HOT,Centro 2,2019-03-11,2019-03-14,In-person,Finalizada,22
H_SCI_0067,SCI,Centro 5,2019-03-11,2019-03-14,Hybrid,Finalizada,21
H_CYB_0059,CYB,Centro 5,2019-03-11,2019-03-16,Hybrid,Finalizada,20
H_GES_0050,GES,Centro 3,2019-03-11,2019-03-16,Hybrid,Finalizada,17
H_LOG_0058,LOG,Centro 1,2019-03-11,2019-03-16,Hybrid,Finalizada,20
P_PYT_0042,PYT,Centro 2,2019-03-11,2019-03-16,In-person,Finalizada,16
E_CYB_0058,CYB,Centro 3,2019-03-11,2019-03-18,Online,Finalizada,22
E_PYT_0041,PYT,Centro 1,2019-03-11,2019-03-22,Online,Finalizada,28
P_HAC_0056,HAC,Centro 1,2019-03-12,2019-03-14,In-person,Finalizada,23
H_LOG_0061,LOG,Centro 3,2019-03-12,2019-03-16,Hybrid,Finalizada,25
P_GER_0075,GER,Centro 5,2019-03-12,2019-03-20,In-person,Finalizada,8
E_ING_0054,ING,Centro 1,2019-03-12,2019-03-22,Online,Finalizada,23
P_SEG_0095,SEG,Centro 5,2019-03-13,2019-03-14,In-person,Finalizada,13
P_LOG_0062,LOG,Centro 5,2019-03-13,2019-03-15,In-person,Finalizada,22
P_HOT_0055,HOT,Centro 5,2019-03-13,2019-03-16,In-person,Finalizada,23
H_INF_0050,INF,Centro 4,2019-03-13,2019-03-17,Hybrid,Finalizada,25
H_ING_0055,ING,Centro 1,2019-03-13,2019-03-18,Hybrid,Cancelada,4
H_SOC_0035,SOC,Centro 3,2019-03-13,2019-03-18,Hybrid,Finalizada,17
E_VND_0035,VND,Centro 1,2019-03-13,2019-03-21,Online,Cancelada,4
H_FOR_0064,FOR,Centro 3,2019-03-13,2019-04-01,Hybrid,Finalizada,20
P_EXC_0072,EXC,Centro 5,2019-03-14,2019-03-16,In-person,Finalizada,21
P_INF_0049,INF,Centro 3,2019-03-14,2019-03-17,In-person,Finalizada,16
P_SCI_0064,SCI,Centro 1,2019-03-18,2019-03-19,In-person,Finalizada,13
P_EMP_0044,EMP,Centro 3,2019-03-18,2019-03-20,In-person,Finalizada,15
P_GES_0048,GES,Centro 2,2019-03-18,2019-03-20,In-person,Finalizada,17
P_HAC_0057,HAC,Centro 1,2019-03-18,2019-03-20,In-person,Finalizada,23
P_HAC_0063,HAC,Centro 5,2019-03-18,2019-03-20,In-person,Finalizada,12
H_HCP_0055,HCP,Centro 1,2019-03-18,2019-03-20,Hybrid,Finalizada,27
P_PRI_0065,PRI,Centro 1,2019-03-18,2019-03-20,In-person,Finalizada,19
P_SEG_0097,SEG,Centro 5,2019-03-18,2019-03-20,In-person,Finalizada,16
P_HOT_0052,HOT,Centro 3,2019-03-18,2019-03-21,In-person,Finalizada,20
P_INF_0048,INF,Centro 3,2019-03-18,2019-03-21,In-person,Finalizada,12
P_MNT_0050,MNT,Centro 1,2019-03-18,2019-03-21,In-person,Finalizada,19
P_SST_0064,SST,Centro 1,2019-03-18,2019-03-21,In-person,Finalizada,17
P_TUR_0036,TUR,Centro 5,2019-03-18,2019-03-21,In-person,Finalizada,22
H_ING_0053,ING,Centro 1,2019-03-18,2019-03-23,Hybrid,Finalizada,19
P_ING_0057,ING,Centro 3,2019-03-18,2019-03-23,In-person,Finalizada,18
H_PBI_0068,PBI,Centro 4,2019-03-18,2019-03-23,Hybrid,Finalizada,22
H_FOR_0066,FOR,Centro 3,2019-03-18,2019-04-06,Hybrid,Finalizada,12
P_PRI_0069,PRI,Centro 3,2019-03-19,2019-03-20,In-person,Finalizada,13
P_SEG_0096,SEG,Centro 5,2019-03-19,2019-03-20,In-person,Finalizada,14
H_SST_0067,SST,Centro 2,2019-03-19,2019-03-22,Hybrid,Finalizada,24
E_CYB_0057,CYB,Centro 1,2019-03-19,2019-03-27,Online,Finalizada,30
P_FOR_0068,FOR,Centro 4,2019-03-19,2019-04-01,In-person,Finalizada,14
P_SEG_0093,SEG,Centro 4,2019-03-20,2019-03-22,In-person,Finalizada,16
E_SEG_0094,SEG,Centro 5,2019-03-20,2019-03-25,Online,Finalizada,23
H_SCI_0062,SCI,Centro 1,2019-03-21,2019-03-23,Hybrid,Finalizada,16
P_MNT_0048,MNT,Centro 1,2019-03-21,2019-03-25,In-person,Finalizada,26
P_HAC_0058,HAC,Centro 1,2019-03-25,2019-03-27,In-person,Cancelada,7
P_INF_0045,INF,Centro 2,2019-03-25,2019-03-27,In-person,Finalizada,21
P_SST_0068,SST,Centro 3,2019-03-25,2019-03-27,In-person,Finalizada,14
P_VND_0040,VND,Centro 5,2019-03-25,2019-03-28,In-person,Finalizada,14
P_HOT_0050,HOT,Centro 2,2019-03-25,2019-03-29,In-person,Finalizada,17
E_SEG_0089,SEG,Centro 1,2019-03-25,2019-03-29,Online,Finalizada,23
H_EXC_0071,EXC,Centro 1,2019-03-25,2019-03-30,Hybrid,Finalizada,24
H_GER_0073,GER,Centro 2,2019-03-25,2019-04-03,Hybrid,Finalizada,25
E_PBI_0067,PBI,Centro 1,2019-03-25,2019-04-05,Online,Finalizada,24
P_FOR_0065,FOR,Centro 3,2019-03-25,2019-04-06,In-person,Finalizada,21
P_PRI_0067,PRI,Centro 2,2019-03-26,2019-03-28,In-person,Finalizada,14
P_SST_0069,SST,Centro 3,2019-03-26,2019-03-29,In-person,Finalizada,17
P_LID_0060,LID,Centro 1,2019-03-27,2019-03-29,In-person,Finalizada,18
H_SCI_0065,SCI,Centro 2,2019-03-27,2019-03-29,Hybrid,Finalizada,21
H_HOT_0047,HOT,Centro 1,2019-03-27,2019-04-01,Hybrid,Finalizada,23
P_ING_0059,ING,Centro 3,2019-03-27,2019-04-01,In-person,Finalizada,12
H_SST_0073,SST,Centro 5,2019-03-27,2019-04-01,Hybrid,Finalizada,24
P_HOT_0054,HOT,Centro 5,2019-03-28,2019-03-31,In-person,Finalizada,22
P_INF_0046,INF,Centro 2,2019-03-28,2019-03-31,In-person,Finalizada,20
H_INF_0047,INF,Centro 3,2019-03-28,2019-04-01,Hybrid,Finalizada,24
P_HAC_0071,HAC,Centro 5,2019-04-01,2019-04-02,In-person,Finalizada,20
P_HCP_0063,HCP,Centro 5,2019-04-01,2019-04-02,In-person,Finalizada,17
P_SCI_0069,SCI,Centro 1,2019-04-01,2019-04-02,In-person,Finalizada,18
H_HAC_0065,HAC,Centro 2,2019-04-01,2019-04-03,Hybrid,Finalizada,24
P_PRI_0071,PRI,Centro 2,2019-04-01,2019-04-03,In-person,Finalizada,18
P_SCI_0072,SCI,Centro 3,2019-04-01,2019-04-03,In-person,Finalizada,15
P_TUR_0041,TUR,Centro 5,2019-04-01,2019-04-03,In-person,Finalizada,10
P_VND_0041,VND,Centro 1,2019-04-01,2019-04-03,In-person,Finalizada,17
H_CYB_0060,CYB,Centro 1,2019-04-01,2019-04-04,Hybrid,Finalizada,19
H_GES_0056,GES,Centro 1,2019-04-01,2019-04-04,Hybrid,Finalizada,26
P_HOT_0056,HOT,Centro 2,2019-04-01,2019-04-04,In-person,Finalizada,23
P_SST_0078,SST,Centro 5,2019-04-01,2019-04-04,In-person,Finalizada,16
H_TUR_0038,TUR,Centro 2,2019-04-01,2019-04-04,Hybrid,Finalizada,14
H_EXC_0075,EXC,Centro 4,2019-04-01,2019-04-05,Hybrid,Finalizada,24
P_PRO_0046,PRO,Centro 5,2019-04-01,2019-04-05,In-person,Finalizada,15
H_TUR_0040,TUR,Centro 5,2019-04-01,2019-04-05,Hybrid,Finalizada,16
H_PRO_0043,PRO,Centro 2,2019-04-01,2019-04-06,Hybrid,Finalizada,22
E_SEG_0100,SEG,Centro 1,2019-04-01,2019-04-06,Online,Finalizada,19
H_HOT_0057,HOT,Centro 5,2019-04-01,2019-04-07,Hybrid,Finalizada,26
E_FOR_0071,FOR,Centro 3,2019-04-01,2019-05-01,Online,Finalizada,28
P_PRI_0079,PRI,Centro 5,2019-04-02,2019-04-03,In-person,Finalizada,15
H_SCI_0071,SCI,Centro 1,2019-04-02,2019-04-03,Hybrid,Finalizada,18
P_EMP_0047,EMP,Centro 3,2019-04-02,2019-04-04,In-person,Finalizada,12
H_PRI_0070,PRI,Centro 1,2019-04-02,2019-04-04,Hybrid,Finalizada,13
H_SCI_0074,SCI,Centro 3,2019-04-02,2019-04-04,Hybrid,Finalizada,21
P_SST_0076,SST,Centro 3,2019-04-02,2019-04-04,In-person,Finalizada,14
P_TUR_0039,TUR,Centro 2,2019-04-02,2019-04-04,In-person,Finalizada,11
H_INF_0051,INF,Centro 1,2019-04-02,2019-04-05,Hybrid,Finalizada,22
P_INF_0054,INF,Centro 5,2019-04-02,2019-04-05,In-person,Finalizada,15
P_LOG_0064,LOG,Centro 2,2019-04-02,2019-04-05,In-person,Finalizada,18
H_SEG_0098,SEG,Centro 1,2019-04-02,2019-04-05,Hybrid,Finalizada,21
H_LOG_0065,LOG,Centro 2,2019-04-02,2019-04-06,Hybrid,Finalizada,14
H_LOG_0071,LOG,Centro 4,2019-04-02,2019-04-06,Hybrid,Finalizada,15
P_PBI_0071,PBI,Centro 5,2019-04-02,2019-04-06,In-person,Finalizada,18
H_LOG_0069,LOG,Centro 4,2019-04-02,2019-04-07,Hybrid,Finalizada,17
P_HCP_0058,HCP,Centro 1,2019-04-03,2019-04-05,In-person,Finalizada,17
H_SEG_0103,SEG,Centro 5,2019-04-03,2019-04-06,Hybrid,Finalizada,22
E_SST_0074,SST,Centro 1,2019-04-03,2019-04-10,Online,Finalizada,23
P_SEG_0099,SEG,Centro 1,2019-04-04,2019-04-06,In-person,Finalizada,14
H_GER_0081,GER,Centro 5,2019-04-04,2019-04-13,Hybrid,Finalizada,17
E_PYT_0043,PYT,Centro 1,2019-04-04,2019-04-15,Online,Finalizada,18
P_HAC_0064,HAC,Centro 1,2019-04-08,2019-04-09,In-person,Finalizada,17
P_HCP_0062,HCP,Centro 5,2019-04-08,2019-04-09,In-person,Finalizada,8
H_SEG_0101,SEG,Centro 5,2019-04-08,2019-04-09,Hybrid,Finalizada,22
P_EXC_0074,EXC,Centro 3,2019-04-08,2019-04-10,In-person,Finalizada,16
P_GES_0053,GES,Centro 1,2019-04-08,2019-04-10,In-person,Finalizada,17
H_HCP_0059,HCP,Centro 3,2019-04-08,2019-04-10,Hybrid,Finalizada,21
P_INF_0053,INF,Centro 4,2019-04-08,2019-04-10,In-person,Cancelada,2
P_PRI_0075,PRI,Centro 3,2019-04-08,2019-04-10,In-person,Finalizada,13
H_HAC_0066,HAC,Centro 2,2019-04-08,2019-04-11,Hybrid,Finalizada,22
P_LOG_0068,LOG,Centro 3,2019-04-08,2019-04-11,In-person,Finalizada,16
P_LOG_0072,LOG,Centro 5,2019-04-08,2019-04-11,In-person,Finalizada,17
H_EXC_0079,EXC,Centro 5,2019-04-08,2019-04-12,Hybrid,Finalizada,23
P_MNT_0055,MNT,Centro 5,2019-04-08,2019-04-12,In-person,Finalizada,15
H_PRI_0078,PRI,Centro 5,2019-04-08,2019-04-12,Hybrid,Finalizada,24
H_PRO_0042,PRO,Centro 2,2019-04-08,2019-04-12,Hybrid,Finalizada,18
P_GER_0080,GER,Centro 4,2019-04-08,2019-04-16,In-person,Finalizada,11
E_ING_0061,ING,Centro 3,2019-04-08,2019-04-18,Online,Finalizada,25
P_PRI_0076,PRI,Centro 3,2019-04-09,2019-04-10,In-person,Finalizada,23
P_SCI_0073,SCI,Centro 3,2019-04-09,2019-04-10,In-person,Finalizada,19
P_EXC_0077,EXC,Centro 4,2019-04-09,2019-04-11,In-person,Finalizada,26
H_SCI_0075,SCI,Centro 5,2019-04-09,2019-04-11,Hybrid,Finalizada,22
P_GES_0058,GES,Centro 5,2019-04-09,2019-04-12,In-person,Finalizada,19
P_TUR_0037,TUR,Centro 2,2019-04-09,2019-04-12,In-person,Finalizada,18
H_EXC_0076,EXC,Centro 4,2019-04-09,2019-04-13,Hybrid,Finalizada,17
H_PRI_0073,PRI,Centro 3,2019-04-09,2019-04-13,Hybrid,Finalizada,24
H_PRI_0080,PRI,Centro 5,2019-04-09,2019-04-13,Hybrid,Cancelada,3
E_PBI_0072,PBI,Centro 5,2019-04-09,2019-04-18,Online,Finalizada,30
P_SEG_0104,SEG,Centro 5,2019-04-10,2019-04-12,In-person,Finalizada,12
P_GER_0079,GER,Centro 4,2019-04-10,2019-04-18,In-person,Finalizada,19
E_LID_0064,LID,Centro 5,2019-04-10,2019-04-18,Online,Finalizada,28
H_GER_0077,GER,Centro 1,2019-04-10,2019-04-21,Hybrid,Finalizada,30
P_FOR_0072,FOR,Centro 3,2019-04-10,2019-04-23,In-person,Finalizada,15
P_INF_0052,INF,Centro 3,2019-04-15,2019-04-18,In-person,Finalizada,15
H_LOG_0066,LOG,Centro 2,2019-04-15,2019-04-18,Hybrid,Finalizada,26
H_PRI_0072,PRI,Centro 3,2019-04-15,2019-04-18,Hybrid,Finalizada,13
P_SOC_0037,SOC,Centro 5,2019-04-15,2019-04-18,In-person,Finalizada,17
E_HAC_0067,HAC,Centro 2,2019-04-15,2019-04-20,Online,Finalizada,28
H_PBI_0069,PBI,Centro 2,2019-04-15,2019-04-21,Hybrid,Finalizada,24
P_FOR_0073,FOR,Centro 4,2019-04-15,2019-04-27,In-person,Finalizada,22
P_FOR_0074,FOR,Centro 4,2019-04-15,2019-04-27,In-person,Finalizada,19
P_HAC_0069,HAC,Centro 2,2019-04-16,2019-04-17,In-person,Finalizada,16
P_EMP_0048,EMP,Centro 5,2019-04-16,2019-04-18,In-person,Finalizada,19
P_EXC_0078,EXC,Centro 5,2019-04-16,2019-04-19,In-person,Finalizada,14
E_SEG_0105,SEG,Centro 5,2019-04-16,2019-04-19,Online,Finalizada,25
E_EXC_0073,EXC,Centro 2,2019-04-16,2019-04-25,Online,Finalizada,21
P_HCP_0061,HCP,Centro 3,2019-04-17,2019-04-19,In-person,Finalizada,24
P_PRO_0045,PRO,Centro 5,2019-04-17,2019-04-21,In-person,Finalizada,21
P_ING_0063,ING,Centro 5,2019-04-17,2019-04-22,In-person,Finalizada,15
H_LOG_0063,LOG,Centro 1,2019-04-18,2019-04-22,Hybrid,Finalizada,22
P_HAC_0068,HAC,Centro 2,2019-04-22,2019-04-23,In-person,Finalizada,16
P_EMP_0045,EMP,Centro 1,2019-04-22,2019-04-24,In-person,Finalizada,12
P_HCP_0064,HCP,Centro 5,2019-04-22,2019-04-24,In-person,Cancelada,3
